timestamp,x,y,z
1715617984956177,-1.5431958928903056,-1.4928334402355352,3.836359100699527
1715617984968410,-1.5431958928903056,-1.4928334402355352,3.836359100699527
1715617984988514,-1.5055274854441958,-1.4530177172619345,3.7465802315426058
1715617984996885,-1.5055274854441958,-1.4530177172619345,3.7465802315426058
1715617985028492,-1.5519999914665037,-1.4965714203468212,3.841080153736896
1715617985038075,-1.5519999914665037,-1.4965714203468212,3.841080153736896
1715617985820380,0.5319568205690781,-1.1964520262153877,3.5290905000650135
1715617985831816,0.5319568205690781,-1.1964520262153877,3.5290905000650135
1715617985860219,0.5775582405718376,-1.0588761740635353,3.5204581464234224
1715617985871514,0.5775582405718376,-1.0588761740635353,3.5204581464234224
1715617985891049,0.6058620299282682,-0.9076120746158338,3.5544343211579927
1715617985901209,0.6058620299282682,-0.9076120746158338,3.5544343211579927
1715617985919663,0.6206188784794888,-0.787832243243747,3.5951005467995545
1715617985931033,0.6206188784794888,-0.787832243243747,3.5951005467995545
1715617985952564,0.5986981138770942,-0.6599818959926306,3.589467463937615
1715617985964557,0.5986981138770942,-0.6599818959926306,3.589467463937615
1715617985983289,0.5735580541452723,-0.5515830635925133,3.626496863736287
1715617985994664,0.5735580541452723,-0.5515830635925133,3.626496863736287
1715617986044060,0.5170090065542446,-0.4180334033402813,3.6167999677556657
1715617986065092,0.5170090065542446,-0.4180334033402813,3.6167999677556657
1715617986081742,0.45481429901529086,-0.3024301805240584,3.656189901119317
1715617986091776,0.45481429901529086,-0.3024301805240584,3.656189901119317
1715617986106126,0.3866736287294422,-0.19381929936089703,3.6631255574162314
1715617986115227,0.3866736287294422,-0.19381929936089703,3.6631255574162314
1715617986125637,0.30430012771212533,-0.09235425519729683,3.6986048175199415
1715617986133835,0.30430012771212533,-0.09235425519729683,3.6986048175199415
1715617986161407,0.2069116731783523,0.01133345868496354,3.686891816148423
1715617986175294,0.2069116731783523,0.01133345868496354,3.686891816148423
1715617986192901,0.11427655245024398,0.09411010201460607,3.7266437848865044
1715617986203100,0.11427655245024398,0.09411010201460607,3.7266437848865044
1715617986225506,0.020166450435296072,0.16805375359962998,3.7266437849258844
