timestamp,x,y,z
1714497104312101,0.698763067259434,0.8377024253596353,1.8898341587958392
1714497104314928,0.6987443832832685,0.8282583142435151,1.8887229219357549
1714497104335121,0.6987162942880999,0.837668498498495,1.890567211196797
1714497104353036,0.6987968550955749,0.8316566831344714,1.8897987577444597
1714497104355188,0.7014867650697165,0.83474789745319,1.8773298837074148
1714497104358045,0.7014867650697165,0.83474789745319,1.8773298837074148
1714497104368356,0.706115348621105,0.8391459602157215,1.9219156406601177
1714497104370379,0.7088563926225091,0.8418851020153035,1.9148598920955857
1714497104371703,0.7088563926225091,0.8418851020153035,1.9148598920955857
1714497104372833,0.7054535361823564,0.8570162883906899,1.8836296875762635
1714497104378131,0.7054535361823564,0.8570162883906899,1.8836296875762635
1714497104393041,0.7108520994598087,0.849631638468888,1.9451259681843336
1714497104422024,0.708424287689777,0.8537219353988728,1.9461915080491579
1714497104435724,0.6968899070133452,0.8864235401840534,1.9207603812760186
1714497104464811,0.6914534929247891,0.9017319977816991,1.9232209875556503
1714497104485053,0.6589395920763181,1.0130491661158432,1.9122461276374911
1714497104510302,0.6589395920763181,1.0130491661158432,1.9122461276374911
1714497104548108,0.627936553965437,1.1490447362464742,1.9934735817815887
1714497104602448,0.6155720680861784,1.2177823438326127,1.958824417364891
1714497104654966,0.6134457728586098,1.237799533061617,1.9220779818228568
1714497104677228,0.6070107360249968,1.3008239754840454,1.9260137700356017
1714497104813475,0.6275684928715726,1.3288969134539415,1.9427450370141555
1714497104826843,0.632758968747699,1.3283200128287675,1.9429770975513854
1714497104839537,0.6663411577550782,1.2297368395893162,1.946007588645821
1714497104849158,0.6663411577550782,1.2297368395893162,1.946007588645821
1714497104861784,0.6816065146181773,1.1351823042299065,1.9248976838303575
1714497104862711,0.6879923118466736,1.1274351277373396,1.9244054523136371
1714497104865912,0.7069676996549867,1.0322021709517424,1.9711136526783086
1714497104868680,0.7069676996549867,1.0322021709517424,1.9711136526783086
1714497104869981,0.7144836239783345,0.9553836330462939,1.9368061789108053
1714497104872779,0.7144836239783345,0.9553836330462939,1.9368061789108053
1714497105017436,0.7733828175685041,0.7861004867884485,1.9307968512375329
1714497105019542,0.7848589547917537,0.7635354225296285,1.9296776593063334
1714497105021358,0.7841174908162872,0.7283571335284102,1.9269999909553677
1714497105025911,0.7841174908162872,0.7283571335284102,1.9269999909553677
1714497105027034,0.7746041365366239,0.7145388898617365,1.9096851341354013
1714497105028751,0.7746041365366239,0.7145388898617365,1.9096851341354013
1714497105033893,0.7648996445120689,0.7256237986585072,1.8716526465948131
1714497105292532,0.8994939670312622,0.46214628093708726,1.8453406582576506
1714497105295366,0.910450238960632,0.4419213656769229,1.8437858582085498
1714497105297673,0.8991606745092998,0.4593659264001712,1.8704118002059469
1714497105302578,0.8991606745092998,0.4593659264001712,1.8704118002059469
1714497105307822,0.8935546724143288,0.47521096300416454,1.853910997066653
1714497105308943,0.8935546724143288,0.47521096300416454,1.853910997066653
1714497105310000,0.8721901443045832,0.5227403593575379,1.8250587878351199
1714497105311775,0.8721901443045832,0.5227403593575379,1.8250587878351199
1714497105314205,0.8552001676583978,0.5473360829858762,1.9247551141104524
1714497105315671,0.8552001676583978,0.5473360829858762,1.9247551141104524
1714497105323998,0.8392436654718162,0.5944397273880156,1.8580693126621954
1714497105348392,0.8282215919289684,0.6138301049737784,1.8901147512392922
1714497105371169,0.8136449123611852,0.6391367579084021,1.887463094032177
1714497105394396,0.8233046043804014,0.6214125523011238,1.8869432760738671
1714497105412524,0.8077904305691496,0.6485021338067412,1.9263438174709764
1714497105431638,0.8237044476735194,0.6169094510540171,1.9268691929358386
1714497105461007,0.8129364221835184,0.6475721371125711,1.8981121447768534
1714497105579145,0.841513843746995,0.5762628548929571,1.9215369704172875
1714497105582223,0.841513843746995,0.5762628548929571,1.9215369704172875
1714497105584785,0.8368482610858098,0.5769584282262746,1.9323599386661883
1714497105596239,0.8263610412738118,0.592392257888968,1.9316410897853757
1714497105623184,0.8263610412738118,0.592392257888968,1.9316410897853757
1714497105653851,0.8146543625490456,0.6068718943692845,1.9081262848903418
1714497105678009,0.8226408527875698,0.5833263427056019,1.9072271675922947
1714497105701576,0.8086602867738535,0.6018378756013937,1.8834430883784652
1714497105721931,0.815836938471356,0.578269268380154,1.882309146821637
1714497105811998,0.8258723975904805,0.5144839277228166,1.9308290794610101
1714497105835865,0.8258723975904805,0.5144839277228166,1.9308290794610101
1714497105841237,0.8122516131268122,0.51595348531409,1.9351856294721463
1714497105842536,0.8122516131268122,0.51595348531409,1.9351856294721463
1714497105847377,0.8011803276719345,0.5552306617466181,1.892874074197087
1714497105849284,0.8028640647896773,0.5453939506909444,1.8931295548137765
1714497105850674,0.7894146451824899,0.5778142544047105,1.9367333183518674
1714497105875774,0.7894146451824899,0.5778142544047105,1.9367333183518674
1714497105895648,0.7802283968459773,0.5994518553890933,1.9437589143398526
1714497105907328,0.7846978020191061,0.5733697622082663,1.9444822556899668
1714497105925947,0.775508169911813,0.6030030930276904,1.9002819715249581
1714497105951083,0.7811018467962483,0.5746098659591583,1.90091741812209
1714497105968196,0.7697951116650665,0.5991525686543719,1.9093363877440466
1714497105989623,0.7709627730381348,0.5929827464837936,1.9094634768101475
1714497106021961,0.7704924311428039,0.603666542783174,1.906440630832137
1714497106032429,0.7714366147941821,0.5987756252447818,1.9065554641604376
1714497106033969,0.7637316304870073,0.6283041117287975,1.9430556639047336
1714497106059687,0.7641113451165042,0.6244298890317199,1.9427664207580424
1714497106077678,0.7593264230621054,0.6499439084288813,1.9113002067167129
1714497106103800,0.7603525497526022,0.6397244241038287,1.910430782099765
1714497106122668,0.758184941928998,0.6509133962513701,1.9778209872709642
1714497106144719,0.7586736353531399,0.6411226684980008,1.9767051144008374
1714497106172577,0.7598209458722148,0.6583729042927288,1.9105718503643303
1714497106189044,0.7590773500595049,0.6558706642229843,1.9101450673053164
1714497106212006,0.7512597545695207,0.6744826643899129,1.941068216256068
1714497106235097,0.7490804950398725,0.6728729594017211,1.9405929084108744
1714497106257060,0.7520050865999259,0.6836037229241058,1.9430989414067927
1714497106271028,0.7520050865999259,0.6836037229241058,1.9430989414067927
1714497106304737,0.7458942417347663,0.6950456233911446,1.95804471145514
1714497106319723,0.7439646010377888,0.6948207635984229,1.9576491401281049
1714497106341469,0.7415061347205991,0.7065129901965547,1.9092737898594494
1714497106360484,0.7381179963650754,0.7092216207338371,1.908480447436746
1714497106386369,0.737483915140948,0.709900614253099,1.963246471842138
1714497106410305,0.7351226534497657,0.711840577816838,1.9627012764858984
1714497106441866,0.7356388193015618,0.7201097104150465,1.9756889141146603
1714497106495456,0.7273743713075427,0.7283088716266918,1.9743968355941288
1714497106506789,0.7330600552058003,0.7333087098311182,1.9553094976581267
1714497106510130,0.7330600552058003,0.7333087098311182,1.9553094976581267
1714497106533772,0.7322670090758856,0.7360877493107891,1.9742995433353385
1714497106566928,0.7322670090758856,0.7360877493107891,1.9742995433353385
1714497106584740,0.7322747232680424,0.7464716800480691,1.9752191124126501
1714497106607856,0.7272866114864367,0.7516371992128941,1.9714309793112814
1714497106632256,0.7260153789116741,0.7537488816067474,1.9715130299337922
1714497106658841,0.7267413303347603,0.762851011573882,1.9545444794868956
1714497106690552,0.7339548712574092,0.7665944248458149,1.9785749598716118
1714497106704687,0.7278722578173169,0.7762687222404405,1.9805618153482656
1714497106722622,0.7310237783796899,0.7730250415165023,1.9914977219069991
1714497106749507,0.7265221240196508,0.7771012693153452,1.9821279855621816
1714497106875381,0.6938655785901552,0.8276605280885868,1.985129878948405
1714497106876541,0.6955514460124738,0.8309501759592236,1.9829092786535933
1714497106877568,0.7022219077660535,0.8222665959118778,1.984531648363429
1714497106878617,0.7022219077660535,0.8222665959118778,1.984531648363429
1714497106880432,0.7101305529173848,0.8153333298368693,2.0355630147499095
1714497107129217,0.6167992503591482,0.9383333187498301,1.9738136298956328
1714497107144525,0.6256491296243081,0.9308205556421494,1.9595611839439377
1714497107168632,0.6366025768711173,0.9233527494767924,2.0199089177996425
1714497107191201,0.6314850763488064,0.9300426644728056,2.0199336344321868
1714497107200834,0.6277606582297991,0.9312401238016363,2.012750663534062
1714497107212022,0.6179065083680221,0.9441223739287685,2.012749901963899
1714497107226296,0.6235612132521015,0.9395417082520244,2.023021529033258
1714497107251742,0.619004453118837,0.945616720696273,2.0230157261133077
1714497107271082,0.6173524035724799,0.9486560466871793,1.9704867664433174
1714497107287004,0.6146050489909848,0.9530013854950213,1.9706599742096844
1714497107308429,0.6173526355745117,0.9514811534870566,2.0170436000388783
1714497107324321,0.6126344711100583,0.9619015980711233,2.0189262512125596
1714497107413492,0.6089826406847351,0.9682237731337802,1.9851446733525067
1714497107415597,0.606357429933519,0.9724865919545191,1.9875476685296545
1714497107422066,0.6195048315104839,0.9595877624593658,1.9881481390369218
1714497107424390,0.6195048315104839,0.9595877624593658,1.9881481390369218
1714497107445459,0.6314467991507103,0.9391752038833672,2.021723466130777
1714497107448181,0.6272328857957129,0.9466362497203517,2.0254077097978085
1714497107449716,0.6433838410972611,0.92815375013743,2.03879160200068
1714497107467050,0.6433838410972611,0.92815375013743,2.03879160200068
1714497107468269,0.6571476745998724,0.9167746516070978,2.039598385746433
1714497107469289,0.6571476745998724,0.9167746516070978,2.039598385746433
1714497107470448,0.6644892127740704,0.8994092364540939,2.0099586597814216
1714497107471835,0.6644892127740704,0.8994092364540939,2.0099586597814216
1714497107478715,0.6716908767212905,0.890566806744823,2.050126414381836
1714497107495014,0.6702063823602447,0.8929953386897111,2.051506529668016
1714497107514916,0.6768690522769241,0.886436321681234,2.0516593029304184
1714497107532797,0.673863509697635,0.8913911562712331,2.054470942280404
1714497107635050,0.6557220321487075,0.9191898761134814,2.0334419131585477
1714497107663949,0.6489666482229471,0.9323213434793585,2.040669146701963
1714497107676220,0.6456258873421699,0.9397215607869819,2.03616760177825
1714497107677587,0.642285071227014,0.9460127224788931,2.0396764734157253
1714497107679301,0.6430602112252379,0.9419296137701393,2.065361961307768
1714497107680685,0.6430602112252379,0.9419296137701393,2.065361961307768
1714497107717597,0.6426685945014015,0.9525005716118162,2.0211866694200022
1714497107765595,0.6361585512531761,0.9621039976249405,2.0238780290859575
1714497107948012,0.602542857928485,1.015904616506239,2.12202635446694
1714497107949400,0.5985999068018336,1.0243576973745225,2.130821646151655
1714497107950794,0.6031516514348025,1.0180696459458844,2.097254514066707
1714497107956027,0.6031516514348025,1.0180696459458844,2.097254514066707
1714497107974289,0.608124556908219,1.0130171441095885,2.0975331141257882
1714497107993956,0.6075344224493551,1.0101388365309802,2.1037570201768903
1714497108006091,0.6088329740385567,1.0099793683385705,2.1079866550218496
1714497108025946,0.608133341048375,1.0120151103635582,2.1103288087951775
1714497108027721,0.6122810305980092,1.0072894511754484,2.0754039238602493
1714497108039361,0.6122810305980092,1.0072894511754484,2.0754039238602493
1714497108053755,0.6175406604868894,0.9995996581982886,2.1173657948329216
1714497108059917,0.6172593956200207,1.0007512426170113,2.1194611137329247
