timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
185891877,185890800,20718320,41.1790497,-8.603618899999999,-0.7458493,0.89509946,2.0362027,-0.00045489697,0.0003034392,-2.4914742e-05,0.013307977,0.015631955,0.018386334,0.0078411875,0.015570171,0.0037364298,0.008197296,-0.050867315,0.4343152,-0.5148699,-1.8114696,-0.010098422,113.10937,0.094732046,0.3650482,0.30801338,0.14269724,0.097622454,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
185901889,185900795,20718320,41.1790497,-8.603618899999999,-0.7457289,0.8953097,2.0360856,-0.00045489697,0.0003034392,-2.4914742e-05,0.013018759,0.013311853,0.017559795,0.0068424465,0.015570171,0.0037364298,0.008197296,-0.4182738,-0.31495225,0.34667635,-1.8115758,-0.010098422,113.10937,0.09278083,0.36588752,0.30749884,0.1431553,0.097630784,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186001800,186000743,20718320,41.1790497,-8.603618899999999,-0.7454346,0.8985373,2.03463,-0.00045489697,0.0003034392,-2.4914742e-05,0.013331043,0.01638669,0.018494748,0.005698113,0.015570171,0.0037364298,0.008197296,-0.010732027,0.46141362,-0.2322779,-1.8121034,-0.010098422,113.10937,0.09230757,0.3576753,0.3043322,0.13865933,0.096287444,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186091714,186090696,20718320,41.1790497,-8.603618899999999,-0.7451606,0.9013681,2.033581,-0.00045489697,0.0003034392,-2.4914742e-05,0.011111304,0.015293874,0.018345669,0.004187667,0.015570171,0.0037364298,0.008197296,-1.2362231,0.36708438,-0.20227057,-1.812561,-0.010098422,113.10937,0.09316802,0.36501,0.30796197,0.14267154,0.09760841,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186201668,186200639,20718320,41.1790497,-8.603618899999999,-0.74451125,0.9056824,2.0324967,-0.00045489697,0.0003034392,-2.4914742e-05,0.013456088,0.013464247,0.021126846,0.005730871,0.015570171,0.0037364298,0.008197296,-0.08353899,0.22680563,0.81362814,-1.812916,-0.010098422,113.10937,0.09410787,0.35764232,0.3042753,0.13863248,0.096271746,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186301629,186300587,20718320,41.1790497,-8.603618899999999,-0.74371743,0.90943253,2.0321171,-0.00045489697,0.0003034392,-2.4914742e-05,0.016556831,0.013567461,0.0170189,0.0012539466,0.015570171,0.0037364298,0.008197296,1.0423766,-1.0502173,0.24778804,-1.8131421,-0.010098422,113.10937,0.09672141,0.3658128,0.3085734,0.1430763,0.09777785,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186401716,186400535,20718320,41.1790497,-8.603618899999999,-0.74323153,0.9126386,2.0313618,-0.00045489697,0.0003034392,-2.4914742e-05,0.014440381,0.014534902,0.01881335,0.0022885867,0.015570171,0.0037364298,0.008197296,-0.02514235,0.25816965,0.24098456,-1.8136199,-0.010098422,113.10937,0.09365153,0.35761115,0.30422243,0.13860422,0.09625889,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186501661,186500483,20718320,41.1790497,-8.603618899999999,-0.7426442,0.9152168,2.0306365,-0.00045489697,0.0003034392,-2.4914742e-05,0.014945324,0.016186437,0.015623372,-0.0015419669,0.015570171,0.0037364298,0.008197296,1.053412,0.07386328,-0.6225701,-1.8139275,-0.010098422,113.10937,0.095370054,0.36577886,0.30852002,0.14305882,0.09776464,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186591426,186590437,20718320,41.1790497,-8.603618899999999,-0.7422306,0.91839427,2.0296078,-0.00045489697,0.0003034392,-2.4914742e-05,0.009703224,0.015507594,0.014321229,-0.003718834,0.015570171,0.0037364298,0.008197296,-1.0288202,-0.19157343,-0.37824604,-1.8143897,-0.010098422,113.10937,0.09315324,0.3567918,0.30352238,0.13812824,0.09606309,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
186701589,186700380,20718320,41.1790497,-8.603618899999999,-0.74166685,0.92216855,2.028455,-0.00045489697,0.0003034392,-2.4914742e-05,0.011290493,0.01425436,0.015955854,-0.002881393,0.015570171,0.0037364298,0.008197296,-0.2734306,-0.2604702,-0.5224039,-1.8149997,-0.010098422,113.10937,0.09531975,0.36574748,0.30847073,0.14303645,0.09775302,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
