timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
300770283,300769250,20740449,41.1790081,-8.6036451,0.5166903,2.0878484,-0.9916193,0.00023569915,-0.0010364398,-6.15716e-05,-0.014241163,0.024090936,0.024386458,0.023947995,0.0054122694,-0.00391737,-0.021185223,-1.1824708,0.64374685,-1.4503129,0.19518057,0.0086743,108.99439,0.09038931,0.32570663,0.30834553,0.13476683,0.09569288,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
300870190,300869199,20740449,41.1790081,-8.6036451,0.51501536,2.0888655,-0.9902175,0.00023569915,-0.0010364398,-6.15716e-05,-0.007649937,0.015459172,0.03526533,0.033405956,0.0054122694,-0.00391737,-0.021185223,1.8841058,-2.7591732,1.1876489,0.19548513,0.0086743,108.99439,0.090221286,0.33388272,0.31245223,0.13923514,0.09717535,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
300970186,300969148,20740449,41.1790081,-8.6036451,0.51371425,2.0904753,-0.9910361,0.00023569915,-0.0010364398,-6.15716e-05,-0.013383989,0.018570494,0.02794354,0.023148727,0.0054122694,-0.00391737,-0.021185223,1.5033361,-0.92964184,0.9307746,0.19620186,0.0086743,108.99439,0.091039896,0.32560635,0.3082959,0.13471316,0.09567896,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301070153,301069097,20740449,41.1790081,-8.6036451,0.5125965,2.0918012,-0.9932139,0.00023569915,-0.0010364398,-6.15716e-05,-0.018937664,0.009008002,0.011557194,0.0030371451,0.0054122694,-0.00391737,-0.021185223,0.033020694,-3.568136,-2.9545467,0.19864398,0.0086743,108.99439,0.09321767,0.33377817,0.31240192,0.13917823,0.09716245,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301170136,301169046,20740449,41.1790081,-8.6036451,0.5107163,2.0915074,-0.99869144,0.00023569915,-0.0010364398,-6.15716e-05,-0.030311652,-0.009767948,0.01520131,0.0014433146,0.0054122694,-0.00391737,-0.021185223,-1.2859985,-2.1898265,2.8731523,0.20548229,0.0086743,108.99439,0.09869522,0.3255552,0.30826947,0.13482216,0.095683545,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301270171,301268995,20740449,41.1790081,-8.6036451,0.5086807,2.0877962,-1.00611,0.00023569915,-0.0010364398,-6.15716e-05,-0.018004999,-0.038916644,-0.0046384716,-0.023542924,0.0054122694,-0.00391737,-0.021185223,0.37126333,-1.4807287,0.7731106,0.21754755,0.0086743,108.99439,0.10611373,0.3337316,0.3123761,0.13924858,0.0971663,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301370019,301368948,20740449,41.1790081,-8.6036451,0.50643617,2.0817297,-1.0158356,0.00023569915,-0.0010364398,-6.15716e-05,-0.026214654,-0.06657136,-0.027499003,-0.051986538,0.0054122694,-0.00391737,-0.021185223,-0.31498975,-0.7610593,0.56477726,0.22848833,0.0086743,108.99439,0.11583942,0.32544872,0.30822033,0.13482301,0.09567374,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301470188,301468894,20740449,41.1790081,-8.6036451,0.50189805,2.0750544,-1.0252533,0.00023569915,-0.0010364398,-6.15716e-05,-0.040536232,-0.072827116,-0.03190116,-0.060117703,0.0054122694,-0.00391737,-0.021185223,-0.45610303,-0.27468422,-0.21092215,0.23021975,0.0086743,108.99439,0.12525707,0.3336231,0.31232646,0.13935532,0.0971616,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301569779,301568843,20740449,41.1790081,-8.6036451,0.49679482,2.0681343,-1.0349935,0.00023569915,-0.0010364398,-6.15716e-05,-0.0638534,-0.06292064,-0.05636875,-0.08707311,0.0054122694,-0.00391737,-0.021185223,1.0273566,-2.1953554,0.08811943,0.21854876,0.0086743,108.99439,0.13499731,0.3254156,0.3081998,0.13494751,0.095703214,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301669944,301668792,20740449,41.1790081,-8.6036451,0.48994315,2.055536,-1.0469707,0.00023569915,-0.0010364398,-6.15716e-05,-0.1171477,-0.12143549,-0.09827496,-0.12989774,0.0054122694,-0.00391737,-0.021185223,-1.9128169,0.35611346,0.93371415,0.21476397,0.0086743,108.99439,0.1469745,0.33359584,0.3123072,0.13949573,0.09724308,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301769908,301768741,20740449,41.1790081,-8.6036451,0.47820693,2.0376894,-1.0628353,0.00023569915,-0.0010364398,-6.15716e-05,-0.15738165,-0.17650332,-0.1527416,-0.18440777,0.0054122694,-0.00391737,-0.021185223,1.381737,-0.12857233,-1.321971,0.23254375,0.0086743,108.99439,0.16283911,0.3253641,0.30818212,0.13521805,0.09579001,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
301869678,301868691,20740449,41.1790081,-8.6036451,0.46190646,2.0161326,-1.081546,0.00023569915,-0.0010364398,-6.15716e-05,-0.20412329,-0.21052621,-0.19498911,-0.22426853,0.0054122694,-0.00391737,-0.021185223,-2.3003323,1.8268559,0.55673325,0.259805,0.0086743,108.99439,0.18154973,0.33355644,0.31229058,0.13993017,0.09729447,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
