timestamp,x,y,z
1714479093455262,-0.14124144613742828,-0.06781935691833496,-2.2290098667144775
1714479093467262,-0.14119458198547363,-0.06842885166406631,-2.22802472114563
1714479093475262,-0.14103341102600098,-0.06916651129722595,-2.2277348041534424
1714479093483262,-0.14087927341461182,-0.06988932937383652,-2.2274363040924072
1714479093491262,-0.14073199033737183,-0.07059765607118607,-2.2271296977996826
1714479093507262,-0.14045731723308563,-0.07197224348783493,-2.22648286819458
1714479093515262,-0.14032961428165436,-0.07263917475938797,-2.2261440753936768
1714479093523262,-0.14020812511444092,-0.07329295575618744,-2.2257988452911377
1714479093531262,-0.14009271562099457,-0.073933906853199,-2.225447416305542
1714479093547262,-0.1398795247077942,-0.07517848163843155,-2.224726915359497
1714479093555262,-0.13978148996829987,-0.0757826715707779,-2.224358558654785
1714479093563262,-0.13968899846076965,-0.07637511193752289,-2.223975419998169
1714479093571262,-0.1396019607782364,-0.07695604860782623,-2.223587989807129
1714479093579262,-0.1395202875137329,-0.07752569019794464,-2.223196029663086
1714479093587262,-0.13944387435913086,-0.07808426767587662,-2.2228000164031982
1714479093595262,-0.13982528448104858,-0.07831615954637527,-2.221914291381836
1714479093603262,-0.14020241796970367,-0.0785432830452919,-2.2210376262664795
1714479093627262,-0.14094461500644684,-0.07898321002721786,-2.2192976474761963
1714479093631262,-0.14131005108356476,-0.079196035861969,-2.2184407711029053
1714479093647262,-0.14203038811683655,-0.07960744947195053,-2.2167534828186035
1714479093655262,-0.1423856019973755,-0.07980603724718094,-2.2159230709075928
1714479093667262,-0.1427377462387085,-0.0799998864531517,-2.215094566345215
1714479093671262,-0.14308692514896393,-0.08018898963928223,-2.2142751216888428
1714479093687262,-0.1437767893075943,-0.08055304735898972,-2.212663412094116
1714479093695262,-0.14411760866641998,-0.08072812855243683,-2.211871385574341
1714479093703262,-0.14445573091506958,-0.08089866489171982,-2.2110884189605713
1714479093711262,-0.14479120075702667,-0.08106473088264465,-2.2103078365325928
1714479093719262,-0.14517532289028168,-0.0809871107339859,-2.210033655166626
1714479093727262,-0.14555445313453674,-0.08091023564338684,-2.20975661277771
1714479093743262,-0.14629808068275452,-0.0807584822177887,-2.209195375442505
1714479093751262,-0.14666271209716797,-0.08068347722291946,-2.208911657333374
1714479093759262,-0.14702260494232178,-0.08060895651578903,-2.2086262702941895
1714479093767262,-0.14737781882286072,-0.08053489774465561,-2.2083301544189453
1714479093787262,-0.14807434380054474,-0.08038797229528427,-2.2077345848083496
1714479093791262,-0.1484157294034958,-0.08031504601240158,-2.207434892654419
1714479093807262,-0.14908486604690552,-0.0801701694726944,-2.2068326473236084
1714479093815262,-0.14941270649433136,-0.0800982415676117,-2.2065212726593018
1714479093823262,-0.14973609149456024,-0.08002667874097824,-2.206209182739258
1714479093831262,-0.15005505084991455,-0.07995550334453583,-2.2058966159820557
1714479093839262,-0.15036962926387787,-0.07988472282886505,-2.205583095550537
1714479093847262,-0.1510998010635376,-0.07995882630348206,-2.205542802810669
1714479093863262,-0.15251629054546356,-0.08009695261716843,-2.2054266929626465
1714479093871262,-0.15320324897766113,-0.08016123622655869,-2.2053518295288086
1714479093879262,-0.15387645363807678,-0.08022250235080719,-2.2052698135375977
1714479093887262,-0.15453623235225677,-0.0802808627486229,-2.2051808834075928
1714479093903262,-0.1558166742324829,-0.08038940280675888,-2.2049825191497803
1714479093915262,-0.1564379185438156,-0.08043981343507767,-2.2048630714416504
1714479093927262,-0.1576438546180725,-0.08053351938724518,-2.2046053409576416
1714479093935262,-0.1582290530204773,-0.08057702332735062,-2.204467535018921
1714479093943262,-0.15880268812179565,-0.08061843365430832,-2.2043240070343018
1714479093951262,-0.1593649834394455,-0.08065783977508545,-2.204174757003784
1714479093967262,-0.16045641899108887,-0.08073097467422485,-2.2038486003875732
1714479093975262,-0.16083839535713196,-0.08113692700862885,-2.2037298679351807
1714479093983262,-0.16121335327625275,-0.08153388649225235,-2.2036044597625732
1714479093991262,-0.16158133745193481,-0.08192215859889984,-2.203472375869751
1714479094007262,-0.16229674220085144,-0.08267378807067871,-2.2031891345977783
1714479094015262,-0.16264429688453674,-0.08303770422935486,-2.203028440475464
1714479094023262,-0.1629851907491684,-0.08339403569698334,-2.20286226272583
1714479094031262,-0.16331946849822998,-0.08374303579330444,-2.202690601348877
1714479094047262,-0.16396844387054443,-0.08441997319459915,-2.20233154296875
1714479094055262,-0.16428327560424805,-0.08474833518266678,-2.202144145965576
1714479094063262,-0.16459175944328308,-0.0850701555609703,-2.2019412517547607
1714479094071262,-0.1648939698934555,-0.08538557589054108,-2.201733350753784
1714479094087262,-0.165479838848114,-0.08599769324064255,-2.2013046741485596
1714479094095262,-0.16574691236019135,-0.08658149093389511,-2.200984477996826
1714479094103262,-0.16600723564624786,-0.08715273439884186,-2.2006635665893555
1714479094111262,-0.16626091301441193,-0.08771169930696487,-2.200331687927246
1714479094119262,-0.16650798916816711,-0.08825866132974625,-2.1999993324279785
1714479094127262,-0.16674858331680298,-0.08879389613866806,-2.1996662616729736
1714479094143262,-0.16721060872077942,-0.089830182492733,-2.1989986896514893
1714479094151262,-0.16743220388889313,-0.09033171087503433,-2.198664426803589
1714479094167262,-0.16785700619220734,-0.09130265563726425,-2.1979856491088867
1714479094175262,-0.16806037724018097,-0.09177248179912567,-2.197641611099243
1714479094183262,-0.16825781762599945,-0.0922321081161499,-2.197298526763916
1714479094191262,-0.16844946146011353,-0.09268170595169067,-2.1969566345214844
1714479094207262,-0.1688157171010971,-0.0935513973236084,-2.1962761878967285
1714479094215262,-0.16899050772190094,-0.09397178143262863,-2.195927858352661
1714479094223262,-0.16972647607326508,-0.09404365718364716,-2.1953938007354736
1714479094231262,-0.17044402658939362,-0.09411285817623138,-2.1948657035827637
1714479094247262,-0.17182579636573792,-0.09424290060997009,-2.193826913833618
1714479094255262,-0.1724909096956253,-0.09430358558893204,-2.1933159828186035
1714479094263262,-0.17313942313194275,-0.09436127543449402,-2.192803144454956
1714479094271262,-0.17377176880836487,-0.09441589564085007,-2.1922967433929443
1714479094279262,-0.1743883490562439,-0.09446737915277481,-2.1917965412139893
1714479094287262,-0.17498956620693207,-0.09451566636562347,-2.1913022994995117
1714479094303262,-0.1761474311351776,-0.09460245817899704,-2.190333127975464
1714479094311262,-0.1767047494649887,-0.09464092552661896,-2.189849615097046
1714479094327262,-0.17777763307094574,-0.09470807015895844,-2.1889026165008545
1714479094335262,-0.17829374969005585,-0.09473679214715958,-2.188438892364502
1714479094347262,-0.17909756302833557,-0.09504616260528564,-2.1883909702301025
1714479094367262,-0.1813964694738388,-0.09591042995452881,-2.1882150173187256
1714479094375262,-0.1821267008781433,-0.09617805480957031,-2.1881439685821533
1714479094383262,-0.18283957242965698,-0.09643585234880447,-2.18807053565979
1714479094391262,-0.18353547155857086,-0.09668406844139099,-2.1879947185516357
1714479094407262,-0.18487773835659027,-0.09715267270803452,-2.187836170196533
1714479094415262,-0.1855248063802719,-0.09737351536750793,-2.1877424716949463
1714479094423262,-0.1861562579870224,-0.09758567810058594,-2.1876466274261475
1714479094431262,-0.18677234649658203,-0.09778936952352524,-2.1875486373901367
1714479094439262,-0.1873733401298523,-0.09798479825258255,-2.187448501586914
1714479094447262,-0.1879594624042511,-0.0981721431016922,-2.1873462200164795
1714479094463262,-0.18908801674842834,-0.09852338582277298,-2.1871235370635986
1714479094471262,-0.18974322080612183,-0.09905203431844711,-2.1870205402374268
1714479094487262,-0.19100496172904968,-0.1000654399394989,-2.1868045330047607
1714479094495262,-0.19161202013492584,-0.10055099427700043,-2.1866912841796875
1714479094503262,-0.19220350682735443,-0.10102295130491257,-2.1865744590759277
1714479094511262,-0.19277966022491455,-0.10148167610168457,-2.186443328857422
1714479094527262,-0.1938868910074234,-0.10236085951328278,-2.186171531677246
1714479094535262,-0.19441837072372437,-0.1027819812297821,-2.186030864715576
1714479094543262,-0.1949353814125061,-0.10319121927022934,-2.185887098312378
1714479094551262,-0.19543811678886414,-0.10358888655900955,-2.1857404708862305
1714479094567262,-0.1964014321565628,-0.10435044020414352,-2.1854286193847656
1714479094575262,-0.1968623548746109,-0.1047147810459137,-2.1852641105651855
1714479094583262,-0.197309672832489,-0.10506845265626907,-2.1850976943969727
1714479094595262,-0.197377011179924,-0.10507653653621674,-2.185068368911743
1714479094607262,-0.19749420881271362,-0.10508538037538528,-2.184992551803589
1714479094615262,-0.1975439488887787,-0.10508602857589722,-2.1849353313446045
1714479094623262,-0.19758769869804382,-0.10508409142494202,-2.184873342514038
1714479094631262,-0.19762539863586426,-0.10507950931787491,-2.184807062149048
1714479094651262,-0.19768249988555908,-0.10506217926740646,-2.1846611499786377
1714479094655262,-0.1977018117904663,-0.10504931956529617,-2.184581995010376
1714479094663262,-0.1977149248123169,-0.10503359138965607,-2.184487819671631
1714479094671262,-0.19772182404994965,-0.10501495003700256,-2.18438982963562
1714479094679262,-0.19772256910800934,-0.10499338060617447,-2.184288263320923
1714479094687262,-0.19771720468997955,-0.10496887564659119,-2.184183120727539
1714479094703262,-0.19768831133842468,-0.10491097718477249,-2.1839630603790283
1714479094711262,-0.19766491651535034,-0.10487757623195648,-2.183838129043579
1714479094719262,-0.19784769415855408,-0.10490832477807999,-2.1835601329803467
1714479094727262,-0.1980196237564087,-0.10493464767932892,-2.183283805847168
1714479094743262,-0.19833186268806458,-0.10497426241636276,-2.1827359199523926
1714479094751262,-0.19847261905670166,-0.10498767346143723,-2.182464361190796
1714479094767262,-0.19872453808784485,-0.10500197112560272,-2.1819164752960205
1714479094775262,-0.19883613288402557,-0.1050029844045639,-2.181640863418579
1714479094783262,-0.19893844425678253,-0.10499997437000275,-2.181367874145508
1714479094791262,-0.19903166592121124,-0.10499300062656403,-2.1810970306396484
1714479094807262,-0.19919170439243317,-0.10496743768453598,-2.1805622577667236
1714479094815262,-0.19925887882709503,-0.10494896024465561,-2.180288314819336
1714479094823262,-0.19931772351264954,-0.10492677241563797,-2.1800169944763184
1714479094831262,-0.1993684321641922,-0.10490092635154724,-2.179748058319092
1714479094843262,-0.19941116869449615,-0.1048714891076088,-2.179481267929077
1714479094847262,-0.19949470460414886,-0.10472293198108673,-2.1785964965820312
1714479094863262,-0.1996399462223053,-0.10442529618740082,-2.176875352859497
1714479094871262,-0.1997019648551941,-0.10427619516849518,-2.1760382652282715
1714479094887262,-0.19980549812316895,-0.10397730767726898,-2.1744155883789062
1714479094895262,-0.19984732568264008,-0.10382749140262604,-2.1736297607421875
1714479094903262,-0.19988270103931427,-0.10367739200592041,-2.172860860824585
1714479094911262,-0.19991177320480347,-0.1035270020365715,-2.1721031665802
1714479094927262,-0.19995149970054626,-0.10322525352239609,-2.1706383228302
1714479094935262,-0.19996239244937897,-0.10307387262582779,-2.1699306964874268
1714479094943262,-0.1999674141407013,-0.10292214155197144,-2.1692397594451904
1714479094951262,-0.1999666839838028,-0.10277004539966583,-2.168565511703491
1714479094967262,-0.1999482959508896,-0.1024646982550621,-2.167259693145752
1714479094975262,-0.20022021234035492,-0.1027674600481987,-2.1662707328796387
1714479094983262,-0.2004798948764801,-0.10305936634540558,-2.165306568145752
1714479094991262,-0.20072762668132782,-0.10334070771932602,-2.164367198944092
1714479095007262,-0.20118826627731323,-0.10387291014194489,-2.16256046295166
1714479095015262,-0.20140168070793152,-0.10412432998418808,-2.161689043045044
1714479095023262,-0.20160417258739471,-0.10436631739139557,-2.160841226577759
1714479095031262,-0.20179596543312073,-0.10459913313388824,-2.1600162982940674
1714479095039262,-0.20197731256484985,-0.1048230305314064,-2.159214496612549
1714479095047262,-0.2021484524011612,-0.10503824800252914,-2.158435344696045
1714479095063262,-0.20246084034442902,-0.10544350743293762,-2.15693998336792
1714479095071262,-0.20260244607925415,-0.10563389211893082,-2.156223773956299
1714479095087262,-0.2027345448732376,-0.1058163270354271,-2.155529022216797
1714479095091262,-0.20285730063915253,-0.1059909537434578,-2.154855728149414
1714479095107262,-0.20226261019706726,-0.10654392093420029,-2.152961015701294
1714479095115262,-0.20209375023841858,-0.10689257085323334,-2.1521155834198
1714479095123262,-0.20192186534404755,-0.10722821205854416,-2.151296377182007
1714479095131262,-0.20174691081047058,-0.10755111277103424,-2.150502920150757
1714479095147262,-0.20138762891292572,-0.10815975815057755,-2.148991107940674
1714479095155262,-0.20120327174663544,-0.10844602435827255,-2.1482720375061035
1714479095163262,-0.20101572573184967,-0.1087205782532692,-2.1475765705108643
1714479095171262,-0.20082497596740723,-0.10898365825414658,-2.1469037532806396
1714479095179262,-0.200661763548851,-0.10938086360692978,-2.1461069583892822
1714479095187262,-0.20048682391643524,-0.10972950607538223,-2.145369291305542
1714479095203262,-0.20011045038700104,-0.11031589657068253,-2.1440365314483643
1714479095211262,-0.19991184771060944,-0.11056595295667648,-2.1434292793273926
1714479095227262,-0.1993156522512436,-0.11109595000743866,-2.1425843238830566
